CD temperatures [deg C] from synthetic data. 
  T_18,    T_D,   T_17,  T_diff1_18D, T_diff2_18D, T_diff3_18D, T_diff1_17D, T_diff2_17D, T_division_18D, T_division_17D 
-5.413380e+01 -5.430326e+01 -5.377909e+01 -5.333121e+01 -5.343313e+01 -5.566072e+01 -5.172740e+01 -5.435414e+01 -5.954705e+01 -6.883165e+01 
-5.444256e+01 -5.465922e+01 -5.413845e+01 -5.343132e+01 -5.456825e+01 -5.644632e+01 -5.211112e+01 -5.436960e+01 -6.127839e+01 -6.907014e+01 
-5.409505e+01 -5.481741e+01 -5.429205e+01 -5.100171e+01 -5.510773e+01 -5.605936e+01 -5.224845e+01 -5.580246e+01 -7.474548e+01 -6.936456e+01 
-5.493267e+01 -5.498082e+01 -5.498133e+01 -5.469942e+01 -5.621226e+01 -5.605936e+01 -5.500000e+01 -5.479030e+01 -5.649850e+01 -5.496499e+01 
-5.497163e+01 -5.504833e+01 -5.476157e+01 -5.460003e+01 -5.505043e+01 -5.605936e+01 -5.362060e+01 -5.473606e+01 -5.746045e+01 -6.327263e+01 
-5.493703e+01 -5.541178e+01 -5.498734e+01 -5.284801e+01 -5.505138e+01 -5.566072e+01 -5.332944e+01 -5.483382e+01 -6.907541e+01 -6.731564e+01 
-5.546361e+01 -5.549552e+01 -5.484986e+01 -5.530767e+01 -5.533633e+01 -5.566072e+01 -5.242066e+01 -5.545973e+01 -5.650512e+01 -7.282468e+01 
-5.539286e+01 -5.518553e+01 -5.509776e+01 -5.643131e+01 -5.584537e+01 -5.605936e+01 -5.472647e+01 -5.388843e+01 -4.828610e+01 -5.786069e+01 
-5.551644e+01 -5.521075e+01 -5.489261e+01 -5.708185e+01 -5.493650e+01 -5.644632e+01 -5.361908e+01 -5.423879e+01 -4.478075e+01 -6.437779e+01 
-5.509812e+01 -5.453551e+01 -5.449298e+01 -5.821938e+01 -5.385212e+01 -5.529640e+01 -5.431327e+01 -5.455436e+01 -3.372577e+01 -5.583337e+01 
-5.487383e+01 -5.495279e+01 -5.458724e+01 -5.449123e+01 -5.519299e+01 -5.644632e+01 -5.313520e+01 -5.469776e+01 -5.741670e+01 -6.536091e+01 
-5.483300e+01 -5.474987e+01 -5.470752e+01 -5.523582e+01 -5.603926e+01 -5.683810e+01 -5.450906e+01 -5.494888e+01 -5.208787e+01 -5.612525e+01 
-5.536819e+01 -5.569262e+01 -5.535507e+01 -5.390777e+01 -5.391727e+01 -5.529640e+01 -5.402296e+01 -5.416189e+01 -6.530768e+01 -6.530466e+01 
-5.456865e+01 -5.465321e+01 -5.452636e+01 -5.416371e+01 -5.621885e+01 -5.605936e+01 -5.399934e+01 -5.596192e+01 -5.731310e+01 -5.845230e+01 
-5.508431e+01 -5.500468e+01 -5.446221e+01 -5.547011e+01 -5.609032e+01 -5.683810e+01 -5.236923e+01 -5.710739e+01 -5.240025e+01 -6.991895e+01 
-5.513721e+01 -5.550732e+01 -5.504338e+01 -5.348442e+01 -5.365117e+01 -5.529640e+01 -5.324558e+01 -5.551779e+01 -6.636417e+01 -6.840901e+01 
-5.504794e+01 -5.505635e+01 -5.463344e+01 -5.500000e+01 -5.481118e+01 -5.605936e+01 -5.297165e+01 -5.550916e+01 -5.532633e+01 -6.695448e+01 
-5.517918e+01 -5.479077e+01 -5.438963e+01 -5.723318e+01 -5.560193e+01 -5.644632e+01 -5.279486e+01 -5.586392e+01 -4.113637e+01 -6.619329e+01 
-5.502008e+01 -5.482759e+01 -5.486297e+01 -5.598738e+01 -5.665781e+01 -5.529640e+01 -5.500000e+01 -5.391634e+01 -4.842277e+01 -5.374866e+01 
-5.459738e+01 -5.463177e+01 -5.415321e+01 -5.441909e+01 -5.508188e+01 -5.605936e+01 -5.227727e+01 -5.577583e+01 -5.572580e+01 -6.798501e+01 
-5.483414e+01 -5.522845e+01 -5.496389e+01 -5.306492e+01 -5.358834e+01 -5.566072e+01 -5.389105e+01 -5.422705e+01 -6.681777e+01 -6.296328e+01 
-5.488472e+01 -5.440191e+01 -5.419526e+01 -5.751916e+01 -5.443861e+01 -5.644632e+01 -5.334544e+01 -5.520925e+01 -3.689909e+01 -6.049922e+01 
-5.515597e+01 -5.522498e+01 -5.478674e+01 -5.482161e+01 -5.465206e+01 -5.644632e+01 -5.307465e+01 -5.459574e+01 -5.743409e+01 -6.750991e+01 
-5.569903e+01 -5.536422e+01 -5.492090e+01 -5.743239e+01 -5.515507e+01 -5.605936e+01 -5.319447e+01 -5.590739e+01 -4.378650e+01 -6.774961e+01 
-5.524028e+01 -5.516304e+01 -5.497889e+01 -5.561451e+01 -5.376866e+01 -5.566072e+01 -5.422249e+01 -5.378678e+01 -5.260836e+01 -6.062740e+01 
-5.538744e+01 -5.536465e+01 -5.501853e+01 -5.548881e+01 -5.414607e+01 -5.605936e+01 -5.364813e+01 -5.554765e+01 -5.463395e+01 -6.522602e+01 
-5.499337e+01 -5.504192e+01 -5.460675e+01 -5.475811e+01 -5.316460e+01 -5.492652e+01 -5.290001e+01 -5.517242e+01 -5.657984e+01 -6.725510e+01 
-5.593619e+01 -5.519176e+01 -5.541832e+01 -6.021618e+01 -5.622119e+01 -5.605936e+01 -5.640898e+01 -5.374546e+01 -2.645510e+01 -4.794168e+01 
-5.419981e+01 -5.446552e+01 -5.423461e+01 -5.296700e+01 -5.714347e+01 -5.605936e+01 -5.328981e+01 -5.600953e+01 -6.250907e+01 -6.124209e+01 
-5.425544e+01 -5.464361e+01 -5.437771e+01 -5.249870e+01 -5.631731e+01 -5.605936e+01 -5.329912e+01 -5.679482e+01 -6.608079e+01 -6.238175e+01 
-5.514844e+01 -5.540006e+01 -5.507430e+01 -5.400032e+01 -5.618611e+01 -5.683810e+01 -5.378188e+01 -5.467123e+01 -6.296187e+01 -6.471066e+01 
-5.500611e+01 -5.558989e+01 -5.484050e+01 -5.249039e+01 -5.660522e+01 -5.529640e+01 -5.206768e+01 -5.555865e+01 -7.201498e+01 -7.531257e+01 
-5.435555e+01 -5.490566e+01 -5.458395e+01 -5.194231e+01 -5.475289e+01 -5.566072e+01 -5.329473e+01 -5.441656e+01 -7.057237e+01 -6.415730e+01 
-5.494405e+01 -5.529977e+01 -5.502201e+01 -5.332584e+01 -5.487524e+01 -5.529640e+01 -5.389317e+01 -5.414710e+01 -6.591345e+01 -6.344022e+01 
-5.450620e+01 -5.470271e+01 -5.425318e+01 -5.356887e+01 -5.524020e+01 -5.605936e+01 -5.247116e+01 -5.542078e+01 -6.084723e+01 -6.741239e+01 
-5.453061e+01 -5.479136e+01 -5.481428e+01 -5.331775e+01 -5.353476e+01 -5.566072e+01 -5.491124e+01 -5.449089e+01 -6.273110e+01 -5.409872e+01 
-5.503784e+01 -5.509742e+01 -5.487380e+01 -5.474916e+01 -5.262576e+01 -5.605936e+01 -5.396793e+01 -5.322416e+01 -5.698774e+01 -6.163410e+01 
-5.507820e+01 -5.532743e+01 -5.457826e+01 -5.393553e+01 -5.580908e+01 -5.644632e+01 -5.178948e+01 -5.489437e+01 -6.284469e+01 -7.510508e+01 
-5.450751e+01 -5.491896e+01 -5.438132e+01 -5.266026e+01 -5.379221e+01 -5.566072e+01 -5.230156e+01 -5.484003e+01 -6.696875e+01 -6.973013e+01 
-5.557402e+01 -5.500536e+01 -5.488837e+01 -5.870338e+01 -5.500000e+01 -5.605936e+01 -5.439345e+01 -5.492654e+01 -3.403209e+01 -5.849237e+01 
-5.449117e+01 -5.472258e+01 -5.437800e+01 -5.340031e+01 -5.512020e+01 -5.644632e+01 -5.298755e+01 -5.380974e+01 -6.186669e+01 -6.467972e+01 
-5.405248e+01 -5.469267e+01 -5.448410e+01 -5.127499e+01 -5.335617e+01 -5.492652e+01 -5.363035e+01 -5.291788e+01 -7.261887e+01 -6.083214e+01 
-5.506803e+01 -5.510941e+01 -5.482271e+01 -5.486753e+01 -5.632710e+01 -5.644632e+01 -5.367623e+01 -5.688896e+01 -5.643047e+01 -6.336967e+01 
-5.419594e+01 -5.455090e+01 -5.424075e+01 -5.257754e+01 -5.488552e+01 -5.723476e+01 -5.299015e+01 -5.530470e+01 -6.508917e+01 -6.350222e+01 
-5.535737e+01 -5.552293e+01 -5.515129e+01 -5.458122e+01 -5.376917e+01 -5.605936e+01 -5.369403e+01 -5.420047e+01 -6.060581e+01 -6.602071e+01 
-5.536339e+01 -5.469956e+01 -5.452715e+01 -5.912506e+01 -5.379366e+01 -5.566072e+01 -5.381706e+01 -5.336381e+01 -2.949610e+01 -5.981241e+01 
-5.480180e+01 -5.460620e+01 -5.444667e+01 -5.580627e+01 -5.352147e+01 -5.605936e+01 -5.378717e+01 -5.267423e+01 -4.797621e+01 -5.935357e+01 
-5.475245e+01 -5.501031e+01 -5.459862e+01 -5.357867e+01 -5.602271e+01 -5.644632e+01 -5.297734e+01 -5.522279e+01 -6.272546e+01 -6.661835e+01 
-5.545317e+01 -5.473185e+01 -5.524873e+01 -5.957635e+01 -5.559526e+01 -5.644632e+01 -5.768448e+01 -5.532094e+01 -2.704662e+01 -3.680708e+01 
-5.516298e+01 -5.508971e+01 -5.479832e+01 -5.551796e+01 -5.614686e+01 -5.683810e+01 -5.363615e+01 -5.583215e+01 -5.268193e+01 -6.346307e+01 
-5.451889e+01 -5.459144e+01 -5.398931e+01 -5.417027e+01 -5.445053e+01 -5.605936e+01 -5.167083e+01 -5.520733e+01 -5.688094e+01 -7.100597e+01 
-5.550444e+01 -5.539238e+01 -5.509074e+01 -5.605680e+01 -5.519410e+01 -5.723476e+01 -5.388966e+01 -5.500000e+01 -5.172403e+01 -6.405221e+01 
-5.452307e+01 -5.489494e+01 -5.444122e+01 -5.284025e+01 -5.310203e+01 -5.492652e+01 -5.266146e+01 -5.319212e+01 -6.588339e+01 -6.760636e+01 
-5.425996e+01 -5.439064e+01 -5.428457e+01 -5.363723e+01 -5.521784e+01 -5.529640e+01 -5.384048e+01 -5.435864e+01 -5.846708e+01 -5.758756e+01 
-5.509208e+01 -5.490112e+01 -5.475569e+01 -5.605701e+01 -5.500000e+01 -5.644632e+01 -5.416651e+01 -5.561877e+01 -4.850955e+01 -5.917265e+01 
-5.494521e+01 -5.493692e+01 -5.485929e+01 -5.500000e+01 -5.402950e+01 -5.605936e+01 -5.453088e+01 -5.397487e+01 -5.467283e+01 -5.726198e+01 
-5.422137e+01 -5.454233e+01 -5.427582e+01 -5.274894e+01 -5.544040e+01 -5.644632e+01 -5.319318e+01 -5.482522e+01 -6.413984e+01 -6.230286e+01 
-5.407761e+01 -5.407322e+01 -5.384660e+01 -5.409919e+01 -5.613415e+01 -5.529640e+01 -5.291322e+01 -5.750098e+01 -5.393204e+01 -6.074653e+01 
-5.462481e+01 -5.496018e+01 -5.460810e+01 -5.310039e+01 -5.349229e+01 -5.566072e+01 -5.320675e+01 -5.413205e+01 -6.493089e+01 -6.501018e+01 
-5.487401e+01 -5.475532e+01 -5.466450e+01 -5.544904e+01 -5.515285e+01 -5.605936e+01 -5.427456e+01 -5.473620e+01 -5.091361e+01 -5.757407e+01 
-5.502583e+01 -5.495576e+01 -5.461566e+01 -5.536530e+01 -5.410275e+01 -5.644632e+01 -5.325912e+01 -5.602293e+01 -5.267930e+01 -6.468803e+01 
-5.403100e+01 -5.500000e+01 -5.452103e+01 -5.007798e+01 -5.549353e+01 -5.605936e+01 -5.265568e+01 -5.643694e+01 -8.045161e+01 -6.832240e+01 
-5.437953e+01 -5.478215e+01 -5.429987e+01 -5.255753e+01 -5.660197e+01 -5.644632e+01 -5.240759e+01 -5.755877e+01 -6.665619e+01 -6.827017e+01 
-5.549063e+01 -5.566837e+01 -5.518180e+01 -5.466385e+01 -5.667830e+01 -5.723476e+01 -5.331371e+01 -5.382985e+01 -6.110484e+01 -6.909174e+01 
-5.486146e+01 -5.458409e+01 -5.443704e+01 -5.630268e+01 -5.891800e+01 -5.723476e+01 -5.382760e+01 -5.770096e+01 -4.504435e+01 -5.897206e+01 
-5.457144e+01 -5.501699e+01 -5.456948e+01 -5.258731e+01 -5.473153e+01 -5.566072e+01 -5.281737e+01 -5.404085e+01 -6.795758e+01 -6.754674e+01 
-5.447558e+01 -5.498768e+01 -5.440032e+01 -5.221960e+01 -5.576120e+01 -5.605936e+01 -5.214884e+01 -5.495746e+01 -6.966504e+01 -7.100170e+01 
-5.552051e+01 -5.554576e+01 -5.508310e+01 -5.539407e+01 -5.288444e+01 -5.566072e+01 -5.329190e+01 -5.379576e+01 -5.634548e+01 -6.840622e+01 
-5.502153e+01 -5.442607e+01 -5.460797e+01 -5.835554e+01 -5.558820e+01 -5.605936e+01 -5.540524e+01 -5.665705e+01 -3.219978e+01 -4.858670e+01 
-5.515320e+01 -5.484603e+01 -5.491924e+01 -5.674827e+01 -5.485738e+01 -5.683810e+01 -5.522895e+01 -5.620276e+01 -4.425824e+01 -5.258484e+01 
-5.458449e+01 -5.451645e+01 -5.424038e+01 -5.492113e+01 -5.619866e+01 -5.723476e+01 -5.312027e+01 -5.565815e+01 -5.229783e+01 -6.254116e+01 
-5.543450e+01 -5.593449e+01 -5.536876e+01 -5.326104e+01 -5.287056e+01 -5.605936e+01 -5.322455e+01 -5.409626e+01 -7.020421e+01 -7.132164e+01 
-5.472451e+01 -5.458707e+01 -5.452651e+01 -5.540817e+01 -5.384814e+01 -5.492652e+01 -5.427160e+01 -5.491694e+01 -5.003330e+01 -5.642762e+01 
-5.448983e+01 -5.472591e+01 -5.430334e+01 -5.337867e+01 -5.451457e+01 -5.566072e+01 -5.262283e+01 -5.439946e+01 -6.200218e+01 -6.672596e+01 
-5.412331e+01 -5.446370e+01 -5.447755e+01 -5.256510e+01 -5.388904e+01 -5.605936e+01 -5.452879e+01 -5.453044e+01 -6.460613e+01 -5.403537e+01 
-5.472414e+01 -5.493942e+01 -5.446656e+01 -5.372278e+01 -5.396481e+01 -5.683810e+01 -5.261988e+01 -5.448154e+01 -6.151018e+01 -6.812469e+01 
-5.463011e+01 -5.485166e+01 -5.486100e+01 -5.359581e+01 -5.639870e+01 -5.644632e+01 -5.490051e+01 -5.640897e+01 -6.163296e+01 -5.456945e+01 
-5.458873e+01 -5.453314e+01 -5.432425e+01 -5.486250e+01 -5.526544e+01 -5.566072e+01 -5.346722e+01 -5.460216e+01 -5.272578e+01 -6.068828e+01 
-5.536411e+01 -5.524173e+01 -5.495629e+01 -5.595674e+01 -5.469476e+01 -5.566072e+01 -5.380292e+01 -5.413163e+01 -5.131273e+01 -6.355266e+01 
-5.605969e+01 -5.526356e+01 -5.542297e+01 -6.068866e+01 -5.472939e+01 -5.605936e+01 -5.610143e+01 -5.527197e+01 -2.414445e+01 -5.030913e+01 
-5.520107e+01 -5.492101e+01 -5.448762e+01 -5.665379e+01 -5.385161e+01 -5.644632e+01 -5.278352e+01 -5.494576e+01 -4.528284e+01 -6.710368e+01 
-5.453406e+01 -5.464026e+01 -5.492646e+01 -5.402757e+01 -5.531605e+01 -5.566072e+01 -5.621465e+01 -5.468765e+01 -5.796504e+01 -4.523311e+01 
-5.477147e+01 -5.572796e+01 -5.508033e+01 -5.091271e+01 -5.387305e+01 -5.605936e+01 -5.265023e+01 -5.412016e+01 -8.074150e+01 -7.309196e+01 
-5.516010e+01 -5.462799e+01 -5.473837e+01 -5.809053e+01 -5.371586e+01 -5.566072e+01 -5.523144e+01 -5.364580e+01 -3.509349e+01 -5.105348e+01 
-5.524025e+01 -5.551973e+01 -5.514149e+01 -5.398164e+01 -5.365978e+01 -5.566072e+01 -5.365923e+01 -5.489893e+01 -6.382126e+01 -6.619399e+01 
-5.610400e+01 -5.560151e+01 -5.550400e+01 -5.879606e+01 -5.608982e+01 -5.763631e+01 -5.510187e+01 -5.537062e+01 -3.747945e+01 -5.852060e+01 
-5.536451e+01 -5.546512e+01 -5.516539e+01 -5.488976e+01 -5.489425e+01 -5.566072e+01 -5.397670e+01 -5.455313e+01 -5.860029e+01 -6.404698e+01 
-5.525372e+01 -5.512362e+01 -5.508634e+01 -5.591382e+01 -5.543733e+01 -5.529640e+01 -5.492862e+01 -5.439885e+01 -5.076683e+01 -5.626942e+01 
-5.571667e+01 -5.556121e+01 -5.514689e+01 -5.648797e+01 -5.486258e+01 -5.605936e+01 -5.353373e+01 -5.474459e+01 -5.042573e+01 -6.716814e+01 
-5.506941e+01 -5.497552e+01 -5.471130e+01 -5.552433e+01 -5.257517e+01 -5.566072e+01 -5.364438e+01 -5.443228e+01 -5.189960e+01 -6.265068e+01 
-5.504605e+01 -5.496943e+01 -5.475356e+01 -5.541729e+01 -5.492804e+01 -5.644632e+01 -5.388710e+01 -5.638567e+01 -5.247256e+01 -6.123115e+01 
-5.488941e+01 -5.548652e+01 -5.478414e+01 -5.232006e+01 -5.505683e+01 -5.529640e+01 -5.216730e+01 -5.509521e+01 -7.224180e+01 -7.412174e+01 
-5.528368e+01 -5.535975e+01 -5.494968e+01 -5.492256e+01 -5.364533e+01 -5.529640e+01 -5.334339e+01 -5.497460e+01 -5.774478e+01 -6.689457e+01 
-5.416218e+01 -5.458192e+01 -5.385897e+01 -5.227088e+01 -5.510398e+01 -5.566072e+01 -5.112210e+01 -5.487367e+01 -6.687442e+01 -7.385430e+01 
-5.487609e+01 -5.483985e+01 -5.450854e+01 -5.505167e+01 -5.435932e+01 -5.605936e+01 -5.317891e+01 -5.436771e+01 -5.368606e+01 -6.437368e+01 
-5.465131e+01 -5.504202e+01 -5.474824e+01 -5.289512e+01 -5.552425e+01 -5.605936e+01 -5.358174e+01 -5.571594e+01 -6.651820e+01 -6.344963e+01 
-5.385846e+01 -5.451116e+01 -5.419847e+01 -5.102229e+01 -5.571242e+01 -5.605936e+01 -5.293737e+01 -5.524072e+01 -7.276503e+01 -6.353372e+01 
-5.491754e+01 -5.483948e+01 -5.468422e+01 -5.529574e+01 -5.598916e+01 -5.683810e+01 -5.403959e+01 -5.465065e+01 -5.232313e+01 -5.948952e+01 
-5.552108e+01 -5.462652e+01 -5.469677e+01 -6.095804e+01 -5.406323e+01 -5.644632e+01 -5.500000e+01 -5.471669e+01 -1.823457e+01 -5.243060e+01 
-5.424361e+01 -5.445599e+01 -5.414777e+01 -5.324828e+01 -5.484032e+01 -5.529640e+01 -5.290277e+01 -5.523367e+01 -6.095991e+01 -6.336056e+01 
-5.458636e+01 -5.455837e+01 -5.472615e+01 -5.472093e+01 -5.508849e+01 -5.644632e+01 -5.545593e+01 -5.454280e+01 -5.365426e+01 -4.919454e+01 
-5.511757e+01 -5.529371e+01 -5.472850e+01 -5.428313e+01 -5.491243e+01 -5.644632e+01 -5.256585e+01 -5.437835e+01 -6.079841e+01 -7.075782e+01 
-5.405288e+01 -5.454424e+01 -5.422353e+01 -5.186394e+01 -5.670584e+01 -5.683810e+01 -5.293247e+01 -5.527689e+01 -6.872935e+01 -6.378114e+01 
-5.414040e+01 -5.442423e+01 -5.439696e+01 -5.282701e+01 -5.505468e+01 -5.644632e+01 -5.428124e+01 -5.484185e+01 -6.298539e+01 -5.525971e+01 
-5.512296e+01 -5.519954e+01 -5.517974e+01 -5.475190e+01 -5.495837e+01 -5.566072e+01 -5.509598e+01 -5.485431e+01 -5.763986e+01 -5.581731e+01 
-5.542959e+01 -5.539932e+01 -5.502627e+01 -5.556430e+01 -5.406433e+01 -5.644632e+01 -5.355666e+01 -5.362564e+01 -5.442735e+01 -6.596829e+01 
-5.495410e+01 -5.507141e+01 -5.497673e+01 -5.438570e+01 -5.563773e+01 -5.644632e+01 -5.457617e+01 -5.410527e+01 -5.872807e+01 -5.792431e+01 
-5.491781e+01 -5.470166e+01 -5.443145e+01 -5.602136e+01 -5.475496e+01 -5.605936e+01 -5.333709e+01 -5.443054e+01 -4.739831e+01 -6.255548e+01 
-5.557136e+01 -5.517003e+01 -5.530130e+01 -5.768052e+01 -5.430911e+01 -5.566072e+01 -5.586350e+01 -5.532582e+01 -4.108356e+01 -5.106974e+01 
-5.531098e+01 -5.526082e+01 -5.529756e+01 -5.552997e+01 -5.513428e+01 -5.605936e+01 -5.543334e+01 -5.593894e+01 -5.374385e+01 -5.422407e+01 
-5.463942e+01 -5.423696e+01 -5.432081e+01 -5.679614e+01 -5.695171e+01 -5.723476e+01 -5.468151e+01 -5.553769e+01 -3.995434e+01 -5.160084e+01 
-5.474564e+01 -5.465082e+01 -5.412935e+01 -5.523140e+01 -5.372287e+01 -5.605936e+01 -5.209924e+01 -5.277630e+01 -5.145072e+01 -6.907989e+01 
-5.402304e+01 -5.424401e+01 -5.425093e+01 -5.298562e+01 -5.456589e+01 -5.605936e+01 -5.428055e+01 -5.459766e+01 -6.100796e+01 -5.403030e+01 
-5.484134e+01 -5.465836e+01 -5.475164e+01 -5.577457e+01 -5.414075e+01 -5.605936e+01 -5.516826e+01 -5.446588e+01 -4.849465e+01 -5.164483e+01 
-5.529297e+01 -5.515327e+01 -5.470421e+01 -5.598288e+01 -5.634410e+01 -5.683810e+01 -5.294646e+01 -5.517265e+01 -5.057880e+01 -6.773786e+01 
-5.496681e+01 -5.543568e+01 -5.481810e+01 -5.290171e+01 -5.534200e+01 -5.605936e+01 -5.248467e+01 -5.635152e+01 -6.894729e+01 -7.209324e+01 
-5.510765e+01 -5.536228e+01 -5.504442e+01 -5.394327e+01 -5.347568e+01 -5.605936e+01 -5.378027e+01 -5.462535e+01 -6.302503e+01 -6.446787e+01 
-5.502509e+01 -5.528460e+01 -5.478501e+01 -5.381966e+01 -5.620426e+01 -5.566072e+01 -5.284913e+01 -5.555791e+01 -6.321118e+01 -6.915186e+01 
-5.426408e+01 -5.511012e+01 -5.447901e+01 -5.074828e+01 -5.509655e+01 -5.492652e+01 -5.207859e+01 -5.501703e+01 -7.783951e+01 -7.217532e+01 
-5.498282e+01 -5.493382e+01 -5.500000e+01 -5.522022e+01 -5.456297e+01 -5.605936e+01 -5.528661e+01 -5.451724e+01 -5.335413e+01 -5.283771e+01 
-5.495867e+01 -5.468383e+01 -5.456497e+01 -5.637888e+01 -5.500000e+01 -5.683810e+01 -5.407064e+01 -5.526517e+01 -4.527103e+01 -5.824901e+01 
-5.546939e+01 -5.512275e+01 -5.507807e+01 -5.727247e+01 -5.445000e+01 -5.723476e+01 -5.488906e+01 -5.318888e+01 -4.310373e+01 -5.649286e+01 
-5.453060e+01 -5.433337e+01 -5.413861e+01 -5.552711e+01 -5.585461e+01 -5.644632e+01 -5.333519e+01 -5.539230e+01 -4.769127e+01 -6.009688e+01 
-5.516404e+01 -5.488959e+01 -5.450162e+01 -5.658153e+01 -5.650229e+01 -5.605936e+01 -5.296311e+01 -5.686146e+01 -4.548585e+01 -6.590341e+01 
-5.541775e+01 -5.497412e+01 -5.500000e+01 -5.778853e+01 -5.325197e+01 -5.566072e+01 -5.511218e+01 -5.268181e+01 -3.914990e+01 -5.415992e+01 
-5.509727e+01 -5.479167e+01 -5.484123e+01 -5.667622e+01 -5.367006e+01 -5.644632e+01 -5.505086e+01 -5.375662e+01 -4.431344e+01 -5.327938e+01 
-5.568062e+01 -5.554414e+01 -5.496194e+01 -5.635521e+01 -5.423615e+01 -5.845407e+01 -5.274841e+01 -5.392887e+01 -5.105541e+01 -7.137032e+01 
-5.489157e+01 -5.511744e+01 -5.454143e+01 -5.384675e+01 -5.543905e+01 -5.644632e+01 -5.233223e+01 -5.576652e+01 -6.198554e+01 -7.085697e+01 
-5.486543e+01 -5.518691e+01 -5.494513e+01 -5.340351e+01 -5.406837e+01 -5.605936e+01 -5.396282e+01 -5.404785e+01 -6.477827e+01 -6.227218e+01 
-5.541985e+01 -5.582492e+01 -5.505186e+01 -5.362644e+01 -5.447850e+01 -5.605936e+01 -5.220767e+01 -5.597032e+01 -6.761954e+01 -7.607378e+01 
-5.574600e+01 -5.506619e+01 -5.490355e+01 -5.958459e+01 -5.402413e+01 -5.566072e+01 -5.423731e+01 -5.578302e+01 -2.922222e+01 -5.988120e+01 
-5.448839e+01 -5.461190e+01 -5.436220e+01 -5.390106e+01 -5.445379e+01 -5.605936e+01 -5.334602e+01 -5.359276e+01 -5.846466e+01 -6.190448e+01 
-5.483908e+01 -5.524434e+01 -5.463124e+01 -5.302307e+01 -5.357845e+01 -5.529640e+01 -5.229076e+01 -5.390890e+01 -6.713752e+01 -7.191676e+01 
-5.431327e+01 -5.442888e+01 -5.426540e+01 -5.376108e+01 -5.536630e+01 -5.605936e+01 -5.358831e+01 -5.468129e+01 -5.804619e+01 -5.929541e+01 
-5.470515e+01 -5.476775e+01 -5.440712e+01 -5.437992e+01 -5.359118e+01 -5.566072e+01 -5.296100e+01 -5.471130e+01 -5.682044e+01 -6.512076e+01 
-5.430094e+01 -5.478703e+01 -5.483198e+01 -5.213482e+01 -5.368957e+01 -5.605936e+01 -5.502217e+01 -5.447694e+01 -6.886464e+01 -5.341766e+01 
-5.514164e+01 -5.520083e+01 -5.477240e+01 -5.485488e+01 -5.438852e+01 -5.644632e+01 -5.309830e+01 -5.503357e+01 -5.709671e+01 -6.721690e+01 
-5.471646e+01 -5.513627e+01 -5.509872e+01 -5.283895e+01 -5.466851e+01 -5.492652e+01 -5.493988e+01 -5.500000e+01 -6.740559e+01 -5.629156e+01 
-5.508974e+01 -5.499469e+01 -5.492697e+01 -5.555027e+01 -5.475060e+01 -5.644632e+01 -5.464047e+01 -5.376373e+01 -5.187486e+01 -5.703682e+01 
-5.515912e+01 -5.488480e+01 -5.471133e+01 -5.657525e+01 -5.480222e+01 -5.644632e+01 -5.399656e+01 -5.540758e+01 -4.549008e+01 -6.003885e+01 
-5.437895e+01 -5.483264e+01 -5.478922e+01 -5.235018e+01 -5.464790e+01 -5.529640e+01 -5.460555e+01 -5.469178e+01 -6.803789e+01 -5.613607e+01 
-5.517846e+01 -5.488209e+01 -5.450351e+01 -5.671754e+01 -5.296948e+01 -5.644632e+01 -5.299940e+01 -5.384436e+01 -4.466753e+01 -6.565253e+01 
-5.489780e+01 -5.534223e+01 -5.460401e+01 -5.293114e+01 -5.531285e+01 -5.605936e+01 -5.185236e+01 -5.475647e+01 -6.821113e+01 -7.486771e+01 
-5.424972e+01 -5.434032e+01 -5.392057e+01 -5.381428e+01 -5.469265e+01 -5.644632e+01 -5.225217e+01 -5.459681e+01 -5.719262e+01 -6.620998e+01 
-5.575907e+01 -5.543972e+01 -5.531172e+01 -5.740455e+01 -5.532899e+01 -5.605936e+01 -5.478430e+01 -5.620963e+01 -4.444588e+01 -5.925150e+01 
-5.522202e+01 -5.518206e+01 -5.518771e+01 -5.541564e+01 -5.661071e+01 -5.605936e+01 -5.521160e+01 -5.592480e+01 -5.387386e+01 -5.500882e+01 
-5.447240e+01 -5.479175e+01 -5.440325e+01 -5.300479e+01 -5.454889e+01 -5.566072e+01 -5.285541e+01 -5.546837e+01 -6.438222e+01 -6.586380e+01 
-5.454411e+01 -5.539817e+01 -5.477321e+01 -5.100289e+01 -5.165849e+01 -5.529640e+01 -5.241645e+01 -5.284833e+01 -7.825085e+01 -7.221805e+01 
-5.466082e+01 -5.479492e+01 -5.461760e+01 -5.401784e+01 -5.403104e+01 -5.529640e+01 -5.388161e+01 -5.371156e+01 -5.901983e+01 -6.009876e+01 
-5.438312e+01 -5.482125e+01 -5.446799e+01 -5.241745e+01 -5.242910e+01 -5.605936e+01 -5.305427e+01 -5.573284e+01 -6.762105e+01 -6.494887e+01 
-5.480729e+01 -5.460980e+01 -5.463290e+01 -5.582118e+01 -5.500000e+01 -5.605936e+01 -5.472896e+01 -5.527584e+01 -4.791640e+01 -5.389491e+01 
-5.475888e+01 -5.499389e+01 -5.460724e+01 -5.368482e+01 -5.600947e+01 -5.605936e+01 -5.307800e+01 -5.620207e+01 -6.205759e+01 -6.595099e+01 
